student_support_id,student_support_content_creator_id,student_support_is_hint,student_support_is_explanation,student_support_message_count,student_support_text_length,student_support_contains_video,student_support_contains_image,student_support_contains_link,student_support_color_use,student_support_font_use,student_support_text_size_use
1248242,488160,1,0,3,308,0,1,0,0,0,0
1248243,488160,1,0,3,300,0,1,0,0,0,0
1248244,488160,1,0,3,360,0,1,0,0,0,0
1248245,488160,1,0,3,684,0,1,0,0,0,0
1248246,488160,1,0,2,116,0,1,0,0,0,0
1248248,488160,1,0,3,470,0,1,0,0,0,0
1248267,488160,1,0,3,329,0,1,0,0,0,0
1248268,488160,1,0,3,480,0,1,0,0,0,0
1248269,488160,1,0,3,255,0,1,0,0,0,0
1248270,488160,1,0,3,184,0,1,0,0,0,0
1248313,488160,1,0,3,382,0,1,0,0,0,0
1248314,488160,1,0,3,434,0,1,0,0,0,0
1248315,488160,1,0,3,224,0,1,0,0,0,0
1248316,488160,1,0,3,258,0,1,0,0,0,0
1248317,488160,1,0,2,172,0,0,0,0,0,0
1248318,488160,1,0,3,275,0,1,0,0,0,0
1248319,488160,1,0,3,248,0,0,0,0,0,0
1248320,488160,1,0,3,574,0,1,0,0,0,0
1248321,488160,1,0,3,574,0,1,0,0,0,0
1248323,488160,1,0,3,395,0,1,0,0,0,0
1248325,488160,1,0,3,499,0,1,0,0,0,0
1248326,488160,1,0,3,552,0,1,0,0,0,0
1248327,488160,1,0,1,240,0,1,0,0,0,0
1248338,488160,1,0,3,283,0,0,0,0,0,0
1248340,488160,1,0,3,398,0,1,0,0,0,0
1248341,488160,1,0,3,398,0,1,0,0,0,0
1248342,488160,1,0,2,174,0,1,0,0,0,0
1248343,488160,1,0,3,268,0,0,0,0,0,0
1248344,488160,1,0,3,230,0,1,0,0,0,0
1248345,488160,1,0,2,134,0,1,0,0,0,0
1248346,488160,1,0,2,306,0,1,0,0,0,0
1248348,488160,1,0,3,342,0,1,0,0,0,0
1248349,488160,1,0,3,201,0,1,0,0,0,0
1248384,488160,1,0,3,278,0,1,0,0,0,0
1248385,488160,1,0,3,267,0,1,0,0,0,0
1248386,488160,1,0,3,291,0,1,0,0,0,0
1248387,488160,1,0,3,270,0,1,0,0,0,0
1248389,488160,1,0,2,162,0,1,0,0,0,0
1248390,488160,1,0,2,281,0,1,0,0,0,0
1248391,488160,1,0,3,153,0,1,0,0,0,0
1248392,488160,1,0,1,66,0,1,0,0,0,0
1248393,488160,1,0,3,375,0,1,0,0,0,0
1248394,488160,1,0,3,485,0,1,0,0,0,0
1248404,488160,1,0,2,249,0,1,0,0,0,0
1248406,488160,1,0,3,252,0,1,0,0,0,0
1248407,488160,1,0,3,434,0,1,0,0,0,0
1248409,488160,1,0,2,155,0,1,0,0,0,0
1248410,488160,1,0,2,155,0,1,0,0,0,0
1248411,488160,1,0,2,160,0,1,0,0,0,0
1248412,488160,1,0,2,160,0,1,0,0,0,0
1248414,488160,1,0,3,396,0,0,0,0,0,0
1248469,488160,1,0,2,159,0,1,0,0,0,0
1248470,488160,1,0,2,159,0,1,0,0,0,0
1248471,488160,1,0,2,159,0,1,0,0,0,0
1248472,488160,1,0,2,203,0,1,0,0,0,0
1248473,488160,1,0,3,461,0,1,0,0,0,0
1248474,488160,1,0,3,499,0,1,0,0,0,0
1248475,488160,1,0,2,467,0,1,0,0,0,0
1248476,488160,1,0,3,414,0,1,0,0,0,0
1248477,488160,1,0,3,414,0,1,0,0,0,0
1248478,488160,1,0,3,421,0,1,0,0,0,0
1248479,488160,1,0,3,571,0,1,0,0,0,0
1248480,488160,1,0,3,300,0,1,0,0,0,0
1248492,488160,1,0,3,619,0,1,0,0,0,0
1248493,488160,1,0,3,620,0,1,0,0,0,0
1248494,488160,1,0,3,623,0,1,0,0,0,0
1248501,488160,1,0,3,618,0,1,0,0,0,0
1248502,488160,1,0,3,570,0,1,0,0,0,0
1248503,488160,1,0,3,613,0,1,0,0,0,0
1248504,488160,1,0,3,614,0,1,0,0,0,0
1248685,255574,1,0,2,181,0,1,0,0,0,0
1248686,255574,1,0,3,627,0,1,0,0,0,0
1248687,255574,1,0,2,390,0,1,0,0,0,0
1248688,255574,1,0,3,697,0,1,0,0,0,0
1248689,255574,1,0,3,887,0,1,0,0,0,0
1248736,255574,1,0,3,1236,0,1,0,0,0,0
1248740,255574,1,0,3,1166,0,1,0,0,0,0
1248741,255574,1,0,3,1201,0,1,0,0,0,0
1248743,255574,1,0,3,1242,0,1,0,0,0,0
1248747,255574,1,0,3,1625,0,1,0,0,0,0
1248748,255574,1,0,3,1488,0,1,0,0,0,0
1248755,255574,1,0,3,1495,0,1,0,0,0,0
1248756,255574,1,0,2,1054,0,1,0,0,0,0
1248758,255574,1,0,2,1096,0,1,0,0,0,0
1248761,255574,1,0,2,1087,0,1,0,0,0,0
1248763,255574,1,0,3,1627,0,1,0,0,0,0
1248765,255574,1,0,3,1670,0,1,0,0,0,0
1248766,255574,1,0,3,1134,0,1,0,0,0,0
1248768,255574,1,0,3,1133,0,1,0,0,0,0
1248771,255574,1,0,3,1152,0,1,0,0,0,0
1248774,255574,1,0,3,1365,0,0,0,0,0,0
1248778,255574,1,0,3,1523,0,1,0,0,0,0
1248792,488160,1,0,3,213,0,1,0,0,0,0
1248793,488160,1,0,3,218,0,1,0,0,0,0
1248794,488160,1,0,3,212,0,1,0,0,0,0
1248796,488160,1,0,3,206,0,1,0,0,0,0
1248797,488160,1,0,3,206,0,1,0,0,0,0
1248798,488160,1,0,3,206,0,1,0,0,0,0
1248799,488160,1,0,3,206,0,1,0,0,0,0
1248800,488160,1,0,3,206,0,1,0,0,0,0
1248847,488160,1,0,3,413,0,1,0,0,0,0
1248848,488160,1,0,3,413,0,1,0,0,0,0
1248849,488160,1,0,3,413,0,1,0,0,0,0
1248850,488160,1,0,3,413,0,1,0,0,0,0
1248851,488160,1,0,3,413,0,1,0,0,0,0
1248852,488160,1,0,3,413,0,1,0,0,0,0
1248853,488160,1,0,3,390,0,1,0,0,0,0
1248854,488160,1,0,3,391,0,1,0,0,0,0
1248857,255574,1,0,3,1116,0,1,0,0,0,0
1248865,255574,1,0,3,1355,0,1,0,0,0,0
1248877,488160,1,0,1,263,0,1,0,0,0,0
1248878,488160,1,0,1,264,0,1,0,0,0,0
1248879,488160,1,0,1,264,0,1,0,0,0,0
1248880,488160,1,0,1,263,0,1,0,0,0,0
1248881,488160,1,0,3,701,0,1,0,0,0,0
1248882,488160,1,0,3,701,0,1,0,0,0,0
1248883,488160,1,0,3,701,0,1,0,0,0,0
1248884,488160,1,0,3,701,0,1,0,0,0,0
1248922,488160,1,0,3,473,0,1,0,0,0,0
1248923,488160,1,0,3,486,0,1,0,0,0,0
1248924,488160,1,0,3,392,0,1,0,0,0,0
1248925,488160,1,0,3,500,0,1,0,0,0,0
1248926,488160,1,0,3,639,0,1,0,0,0,0
1248927,488160,1,0,3,627,0,1,0,0,0,0
1248929,488160,1,0,3,485,0,1,0,0,0,0
1248930,488160,1,0,3,486,0,1,0,0,0,0
1249149,488160,1,0,3,277,0,1,0,0,0,0
1249150,488160,1,0,3,338,0,1,0,0,0,0
1249164,488160,1,0,3,435,0,1,0,0,0,0
1249166,488160,1,0,2,367,0,1,0,0,0,0
1249167,488160,1,0,2,357,0,1,0,0,0,0
1249169,488160,1,0,3,410,0,1,0,0,0,0
1249171,488160,1,0,2,234,0,1,0,0,0,0
1249172,488160,1,0,2,109,0,1,0,0,0,0
1249188,488160,1,0,2,260,0,1,0,0,0,0
1249252,488160,1,0,1,57,0,1,0,0,0,0
1249253,488160,1,0,1,55,0,1,0,0,0,0
1249255,488160,1,0,2,356,0,1,0,0,0,0
1249258,488160,1,0,3,702,0,1,0,1,0,0
1249260,488160,1,0,3,450,0,0,0,1,0,0
1249262,488160,1,0,2,551,0,1,0,0,0,0
1249264,488160,1,0,2,929,0,1,0,1,0,0
1249266,488160,1,0,2,653,0,1,0,0,0,0
1249267,488160,1,0,2,543,0,1,0,0,0,0
1249268,488160,1,0,2,498,0,1,0,0,0,0
1249270,488160,1,0,2,532,0,1,0,0,0,0
1249271,488160,1,0,2,444,0,1,0,0,0,0
1249272,488160,1,0,3,290,0,1,0,0,0,0
1249273,488160,1,0,2,854,0,1,0,0,0,0
1249283,488160,1,0,3,244,0,0,0,0,0,0
1249284,488160,1,0,3,499,0,0,0,0,0,0
1249285,488160,1,0,3,372,0,1,0,0,0,0
1249288,488160,1,0,2,418,0,1,0,0,0,0
1249291,488160,1,0,3,287,0,1,0,0,0,0
1249292,488160,1,0,3,301,0,1,0,0,0,0
1249293,488160,1,0,2,475,0,1,0,0,0,0
1249295,488160,1,0,2,228,0,0,0,0,0,0
1249296,488160,1,0,2,341,0,0,0,0,0,0
1249297,488160,1,0,3,666,0,1,0,0,0,0
1249298,488160,1,0,1,190,0,0,0,0,0,0
1249302,488160,1,0,1,213,0,0,0,0,0,0
1249303,488160,1,0,1,205,0,0,0,0,0,0
1249304,488160,1,0,1,213,0,0,0,0,0,0
1249305,488160,1,0,2,559,0,1,0,0,0,0
1249306,488160,1,0,2,564,0,1,0,0,0,0
1249307,488160,1,0,2,569,0,1,0,0,0,0
1249310,488160,1,0,3,556,0,1,0,0,0,0
1249313,488160,1,0,2,171,0,0,0,0,0,0
1249314,488160,1,0,2,199,0,0,0,0,0,0
1249315,488160,1,0,2,308,0,1,0,0,0,0
1249317,488160,1,0,2,365,0,0,0,0,0,0
1249329,488160,1,0,2,247,0,0,0,0,0,0
1249330,488160,1,0,2,547,0,1,0,0,0,0
1249331,488160,1,0,2,272,0,0,0,0,0,0
1249332,488160,1,0,2,272,0,0,0,0,0,0
1249333,488160,1,0,2,343,0,1,0,0,0,0
1249334,488160,1,0,2,343,0,1,0,0,0,0
1249341,488160,1,0,3,1039,0,1,0,0,0,0
1249343,488160,1,0,3,464,0,0,0,0,0,0
1249345,488160,1,0,3,397,0,0,0,0,0,0
1249346,488160,1,0,2,554,0,1,0,0,0,0
1249347,488160,1,0,2,183,0,1,0,0,0,0
1249349,488160,1,0,3,658,0,1,0,1,0,0
1249366,488160,1,0,2,251,0,1,0,0,0,0
1249367,488160,1,0,2,95,0,1,0,0,0,0
1249369,488160,1,0,2,243,0,1,0,0,0,0
1249370,488160,1,0,2,254,0,1,0,0,0,0
1249371,488160,1,0,2,289,0,1,0,0,0,0
1249373,488160,1,0,3,446,0,1,0,0,0,0
1249375,488160,1,0,1,328,0,1,0,0,0,0
1249376,488160,1,0,1,302,0,1,0,0,0,0
1249377,488160,1,0,1,251,0,1,0,0,0,0
1249381,488160,1,0,2,350,0,1,0,0,0,0
1249382,488160,1,0,3,817,0,1,0,0,0,0
1249383,488160,1,0,2,646,0,1,0,0,0,0
1249385,488160,1,0,2,557,0,0,0,0,0,0
1249386,488160,1,0,2,231,0,1,0,0,0,0
1249547,488160,1,0,2,417,0,1,0,0,0,0
1249553,488160,1,0,2,306,0,0,0,0,0,0
1249587,488160,1,0,1,164,0,1,0,0,0,0
1249615,488160,1,0,2,255,0,0,0,0,0,0
1249617,488160,1,0,3,1054,0,1,0,0,0,0
1249618,488160,1,0,3,1226,0,1,0,0,0,0
1249662,488160,1,0,3,301,0,1,0,0,0,0
1249712,488160,1,0,3,483,0,1,0,0,0,0
1249713,488160,1,0,2,111,0,1,0,0,0,0
1249714,488160,1,0,1,212,0,0,0,0,0,0
1249754,488160,1,0,1,24,0,1,0,0,0,0
1249755,488160,1,0,2,35,0,1,0,0,0,0
1249757,488160,1,0,1,74,0,1,0,0,0,0
1249759,488160,1,0,1,94,0,1,0,0,0,0
1249760,488160,1,0,3,542,0,1,0,0,0,0
1249763,488160,1,0,3,900,0,1,0,0,0,0
1249764,488160,1,0,3,787,0,1,0,0,0,0
1249768,488160,1,0,3,1203,0,1,0,0,0,0
1249769,488160,1,0,3,926,0,1,0,0,0,0
1249770,488160,1,0,3,1085,0,1,0,0,0,0
1249771,488160,1,0,3,1010,0,1,0,0,0,0
1249773,488160,1,0,2,372,0,1,0,0,0,0
1249774,488160,1,0,2,216,0,1,0,0,0,0
1249775,488160,1,0,3,819,0,1,0,0,0,0
1249776,488160,1,0,3,1129,0,1,0,0,0,0
1249777,488160,1,0,3,1085,0,1,0,0,0,0
1249778,488160,1,0,3,1021,0,1,0,0,0,0
1249780,488160,1,0,3,996,0,1,0,0,0,0
1249781,488160,1,0,1,87,0,1,0,0,0,0
1249782,488160,1,0,2,291,0,1,0,0,0,0
1249783,488160,1,0,2,256,0,1,0,0,0,0
1249819,488160,1,0,1,30,0,1,0,0,0,0
1249821,488160,1,0,2,372,0,1,0,0,0,0
1249823,488160,1,0,2,117,0,1,0,0,0,0
1249824,488160,1,0,1,30,0,1,0,0,0,0
1249825,488160,1,0,1,30,0,1,0,0,0,0
1249827,488160,1,0,3,769,0,1,0,0,0,0
1249829,488160,1,0,3,995,0,1,0,0,0,0
1249830,488160,1,0,2,377,0,1,0,0,0,0
1249831,488160,1,0,3,375,0,1,0,0,0,0
1249832,488160,1,0,1,143,0,0,0,0,0,0
1249833,488160,1,0,1,156,0,0,0,0,0,0
1249851,488160,1,0,3,932,0,1,0,0,0,0
1249857,488160,1,0,1,124,0,0,0,0,0,0
1249859,488160,1,0,1,345,0,0,0,0,0,0
1249879,488160,1,0,1,191,0,1,0,0,0,0
1249880,488160,1,0,3,947,0,1,0,0,0,0
1249881,488160,1,0,2,228,0,1,0,0,0,0
1249882,488160,1,0,3,661,0,1,0,0,0,0
1249883,488160,1,0,1,30,0,1,0,0,0,0
1249884,488160,1,0,3,442,0,1,0,0,0,0
1249885,488160,1,0,3,466,0,1,0,0,0,0
1249895,488160,1,0,3,913,0,1,0,0,0,0
1249903,488160,1,0,1,252,0,1,0,0,0,0
1249904,488160,1,0,1,182,0,1,0,0,0,0
1249906,488160,1,0,1,128,0,1,0,0,0,0
1249908,488160,1,0,1,131,0,1,0,0,0,0
1249909,488160,1,0,1,136,0,1,0,0,0,0
1249910,488160,1,0,2,445,0,1,0,0,0,0
1249911,488160,1,0,1,276,0,1,0,0,0,0
1249912,488160,1,0,2,111,0,1,0,0,0,0
1249914,488160,1,0,1,66,0,0,0,0,0,0
1249915,488160,1,0,1,75,0,0,0,0,0,0
1249916,488160,1,0,3,567,0,1,0,0,0,0
1249918,488160,1,0,3,648,0,1,0,0,0,0
1249919,488160,1,0,3,601,0,1,0,0,0,0
1249920,488160,1,0,1,251,0,1,0,0,0,0
1249921,488160,1,0,1,78,0,1,0,0,0,0
1249923,488160,1,0,2,265,0,1,0,0,0,0
1249924,488160,1,0,2,268,0,1,0,0,0,0
1249925,488160,1,0,2,264,0,1,0,0,0,0
1249967,255574,1,0,3,1028,0,1,0,0,0,0
1249969,255574,1,0,3,1166,0,1,0,0,0,0
1249975,255574,1,0,3,4344,0,1,0,1,0,0
1249977,255574,1,0,3,1223,0,1,0,0,0,0
1249978,255574,1,0,3,1287,0,1,0,0,0,0
1249985,255574,1,0,3,1281,0,1,0,1,0,0
1249990,255574,1,0,3,1684,0,1,0,0,0,0
1250000,255574,1,0,3,1032,0,1,0,0,0,0
1250001,255574,1,0,3,857,0,1,0,0,0,0
1250005,255574,1,0,3,1030,0,1,0,0,0,0
1250006,255574,1,0,3,1322,0,1,0,0,0,0
1250010,255574,1,0,3,1019,0,1,0,0,0,0
1250014,255574,1,0,3,1010,0,1,0,0,0,0
1250015,255574,1,0,3,1179,0,1,0,0,0,0
1250017,255574,1,0,3,1643,0,1,0,1,0,0
1250021,255574,1,0,3,1765,0,1,0,0,0,0
1250023,488160,1,0,3,489,0,1,0,0,0,0
1250024,488160,1,0,3,455,0,1,0,0,0,0
1250025,488160,1,0,3,429,0,1,0,0,0,0
1250027,488160,1,0,2,252,0,1,0,0,0,0
1250028,488160,1,0,2,242,0,1,0,0,0,0
1250031,488160,1,0,2,201,0,1,0,0,0,0
1250032,488160,1,0,3,426,0,1,0,0,0,0
1250033,488160,1,0,2,373,0,1,0,0,0,0
1250039,255574,1,0,3,2035,0,1,0,0,0,0
1250040,488160,1,0,2,276,0,1,0,0,0,0
1250056,255574,1,0,3,1059,0,1,0,1,0,0
1250059,255574,1,0,3,1239,0,1,0,0,0,0
1250062,255574,1,0,3,787,0,1,0,0,0,0
1250064,255574,1,0,3,1428,0,1,0,1,0,0
1250072,255574,1,0,3,1778,0,1,0,1,0,0
1250075,255574,1,0,3,842,0,1,0,0,0,0
1250079,488160,1,0,2,198,0,1,0,0,0,0
1250080,488160,1,0,2,223,0,1,0,0,0,0
1250082,488160,1,0,2,589,0,1,0,0,0,0
1250083,488160,1,0,3,713,0,1,0,0,0,0
1250087,488160,1,0,1,195,0,1,0,0,0,0
1250088,488160,1,0,1,136,0,1,0,0,0,0
1250089,488160,1,0,1,98,0,1,0,0,0,0
1250092,488160,1,0,2,275,0,1,0,0,0,0
1250094,488160,1,0,2,117,0,1,0,0,0,0
1250095,488160,1,0,3,379,0,1,0,0,0,0
1250096,488160,1,0,3,394,0,1,0,0,0,0
1250098,255574,1,0,3,710,0,1,0,0,0,0
1250103,255574,1,0,3,865,0,1,0,0,0,0
1250110,255574,1,0,3,1726,0,1,0,0,0,0
1250111,255574,1,0,3,1440,0,1,0,0,0,0
1250119,255574,1,0,3,1219,0,1,0,0,0,0
1250120,255574,1,0,3,1213,0,1,0,0,0,0
1250121,255574,1,0,3,818,0,1,0,0,0,0
1250147,488160,1,0,3,394,0,1,0,0,0,0
1250148,488160,1,0,3,394,0,1,0,0,0,0
1250149,488160,1,0,2,185,0,1,0,0,0,0
1250150,488160,1,0,2,356,0,1,0,0,0,0
1250153,488160,1,0,2,309,0,1,0,1,0,0
1250154,488160,1,0,1,195,0,1,0,1,0,0
1250159,255574,1,0,3,1264,0,1,0,0,0,0
1250160,255574,1,0,3,1262,0,1,0,0,0,0
1250162,488160,1,0,3,713,0,1,0,1,0,0
1250166,488160,1,0,2,818,0,1,0,0,0,0
1250169,255574,1,0,3,1794,0,1,0,0,0,0
1250170,488160,1,0,3,643,0,1,0,0,0,0
1250171,488160,1,0,2,406,0,1,0,1,0,0
1250175,255574,1,0,3,1317,0,1,0,0,0,0
1250179,255574,1,0,3,1159,0,1,0,0,0,0
1250180,488160,1,0,2,964,0,1,0,0,0,0
1250181,488160,1,0,1,205,0,1,0,1,0,0
1250184,488160,1,0,1,186,0,1,0,1,0,0
1250187,255574,1,0,3,1320,0,1,0,0,0,0
1250189,488160,1,0,2,444,0,1,0,0,0,0
1250192,255574,1,0,3,1113,0,1,0,0,0,0
1250193,488160,1,0,1,244,0,1,0,0,0,0
1250194,488160,1,0,3,926,0,1,0,1,0,0
1250196,488160,1,0,1,177,0,1,0,0,0,0
1250198,488160,1,0,3,682,0,1,0,1,0,0
1250201,488160,1,0,3,448,0,1,0,0,0,0
1250202,488160,1,0,3,489,0,1,0,0,0,0
1250208,255574,1,0,3,1134,0,1,0,0,0,0
1250210,488160,1,0,2,253,0,0,0,0,0,0
1250211,488160,1,0,2,156,0,1,0,0,0,0
1250213,488160,1,0,2,387,0,1,0,0,0,0
1250218,488160,1,0,2,161,0,1,0,0,0,0
1250219,488160,1,0,2,141,0,0,0,0,0,0
1250222,255574,1,0,3,1442,0,1,0,0,0,0
1250223,488160,1,0,2,114,0,0,0,0,0,0
1250224,488160,1,0,2,207,0,0,0,0,0,0
1250225,488160,1,0,1,55,0,0,0,0,0,0
1250226,488160,1,0,2,112,0,0,0,0,0,0
1250227,488160,1,0,3,1265,0,1,0,1,0,0
1250230,488160,1,0,1,100,0,0,0,0,0,0
1250231,488160,1,0,1,180,0,0,0,0,0,0
1250232,488160,1,0,1,228,0,0,0,0,0,0
1250235,488160,1,0,2,246,0,1,0,0,0,0
1250236,488160,1,0,3,986,0,1,0,0,0,0
1250237,488160,1,0,3,826,0,1,0,0,0,0
1250238,488160,1,0,1,70,0,0,0,0,0,0
1250240,488160,1,0,1,43,0,1,0,0,0,0
1250241,488160,1,0,1,122,0,1,0,0,0,0
1250242,488160,1,0,1,150,0,0,0,0,0,0
1250244,488160,1,0,3,616,0,1,0,0,0,0
1250245,488160,1,0,3,496,0,1,0,0,0,0
1250247,488160,1,0,3,633,0,1,0,0,0,0
1250248,488160,1,0,3,480,0,1,0,0,0,0
1250249,488160,1,0,2,432,0,1,0,0,0,0
1250250,488160,1,0,2,228,0,1,0,0,0,0
1250251,488160,1,0,3,353,0,1,0,0,0,0
1250252,488160,1,0,1,188,0,0,0,0,0,0
1250254,488160,1,0,3,761,0,1,0,0,0,0
1250255,488160,1,0,3,738,0,1,0,0,0,0
1250257,488160,1,0,2,409,0,1,0,0,0,0
1250258,488160,1,0,1,101,0,0,0,0,0,0
1250259,488160,1,0,1,82,0,0,0,0,0,0
1250260,488160,1,0,1,43,0,1,0,0,0,0
1250261,488160,1,0,1,74,0,1,0,0,0,0
1250262,488160,1,0,1,174,0,0,0,0,0,0
1250263,488160,1,0,1,211,0,0,0,0,0,0
1250264,488160,1,0,2,193,0,1,0,0,0,0
1250265,488160,1,0,3,354,0,1,0,0,0,0
1250266,488160,1,0,2,198,0,1,0,0,0,0
1250267,488160,1,0,3,360,0,1,0,0,0,0
1250268,488160,1,0,2,213,0,1,0,0,0,0
1250269,488160,1,0,2,436,0,1,0,0,0,0
1250270,488160,1,0,1,101,0,1,0,0,0,0
1250271,488160,1,0,2,274,0,1,0,0,0,0
1250272,488160,1,0,1,90,0,1,0,0,0,0
1250275,488160,1,0,2,445,0,1,0,0,0,0
1250276,488160,1,0,2,436,0,1,0,0,0,0
1250277,488160,1,0,2,237,0,0,0,0,0,0
1250278,488160,1,0,2,89,0,1,0,0,0,0
1250279,488160,1,0,2,89,0,1,0,0,0,0
1250281,488160,1,0,2,371,0,1,0,0,0,0
1250282,488160,1,0,3,838,0,1,0,1,0,0
1250284,488160,1,0,2,396,0,1,0,0,0,0
1250285,488160,1,0,1,61,0,1,0,0,0,0
1250287,488160,1,0,1,232,0,1,0,0,0,0
1250289,488160,1,0,2,311,0,1,0,0,0,0
1250290,488160,1,0,1,139,0,1,0,0,0,0
1250296,488160,1,0,2,338,0,1,0,0,0,0
1250297,488160,1,0,1,59,0,1,0,0,0,0
1250303,488160,1,0,3,398,0,1,0,0,0,0
1250304,488160,1,0,3,398,0,1,0,0,0,0
1250305,488160,1,0,3,398,0,1,0,0,0,0
1250306,488160,1,0,2,243,0,0,0,0,0,0
1250308,488160,1,0,1,249,0,1,0,0,0,0
1250309,488160,1,0,3,491,0,1,0,0,0,0
1250311,488160,1,0,2,309,0,0,0,0,0,0
1250312,488160,1,0,1,85,0,0,0,0,0,0
1250313,488160,1,0,2,365,0,0,0,0,0,0
1250314,488160,1,0,3,787,0,1,0,0,0,0
1250321,488160,1,0,2,520,0,1,0,0,0,0
1250322,488160,1,0,3,906,0,1,0,1,0,0
1250323,488160,1,0,3,1199,0,1,0,0,0,0
1250325,488160,1,0,3,282,0,1,0,0,0,0
1250326,488160,1,0,1,81,0,1,0,0,0,0
1250327,488160,1,0,1,59,0,1,0,0,0,0
1250328,488160,1,0,1,141,0,1,0,0,0,0
1250329,488160,1,0,1,150,0,1,0,0,0,0
1250330,488160,1,0,1,175,0,1,0,0,0,0
1250333,488160,1,0,1,60,0,1,0,0,0,0
1250334,488160,1,0,1,156,0,1,0,0,0,0
1250335,488160,1,0,1,159,0,1,0,0,0,0
1250336,488160,1,0,1,77,0,1,0,0,0,0
1250337,488160,1,0,1,75,0,1,0,0,0,0
1250338,488160,1,0,2,144,0,1,0,0,0,0
1250340,488160,1,0,1,234,0,1,0,0,0,0
1250342,488160,1,0,1,167,0,0,0,0,0,0
1250343,488160,1,0,1,149,0,0,0,0,0,0
1250344,488160,1,0,2,193,0,0,0,0,0,0
1250345,488160,1,0,3,474,0,1,0,0,0,0
1250346,488160,1,0,3,524,0,1,0,0,0,0
1250347,488160,1,0,3,524,0,1,0,0,0,0
1250348,488160,1,0,3,524,0,1,0,0,0,0
1250350,488160,1,0,2,328,0,1,0,0,0,0
1250351,488160,1,0,1,188,0,0,0,0,0,0
1250352,488160,1,0,2,188,0,1,0,0,0,0
1250353,488160,1,0,2,193,0,1,0,0,0,0
1250354,488160,1,0,2,274,0,1,0,0,0,0
1250355,488160,1,0,2,295,0,1,0,0,0,0
1250356,488160,1,0,2,292,0,1,0,0,0,0
1250357,488160,1,0,2,295,0,1,0,0,0,0
1250358,488160,1,0,1,183,0,1,0,0,0,0
1250359,488160,1,0,1,45,0,1,0,0,0,0
1250361,488160,1,0,1,195,0,0,0,0,0,0
1250362,488160,1,0,1,164,0,1,0,0,0,0
1250363,488160,1,0,1,127,0,1,0,0,0,0
1250364,488160,1,0,3,632,0,1,0,0,0,0
1250367,488160,1,0,2,198,0,1,0,0,0,0
1250368,488160,1,0,2,198,0,1,0,0,0,0
1250371,488160,1,0,2,242,0,1,0,0,0,0
1250374,488160,1,0,3,551,0,1,0,0,0,0
1250378,488160,1,0,1,418,0,1,0,1,0,0
1250379,488160,1,0,1,249,0,0,0,0,0,0
1250383,488160,1,0,1,33,0,0,0,0,0,0
1250384,488160,1,0,1,118,0,0,0,0,0,0
1250385,488160,1,0,1,141,0,0,0,0,0,0
1250386,488160,1,0,1,69,0,1,0,0,0,0
1250387,488160,1,0,1,201,0,1,0,0,0,0
1250388,488160,1,0,1,175,0,1,0,0,0,0
1250389,488160,1,0,1,175,0,1,0,0,0,0
1250390,488160,1,0,2,242,0,1,0,0,0,0
1250391,488160,1,0,2,447,0,1,0,0,0,0
1250392,488160,1,0,2,452,0,1,0,0,0,0
1250393,488160,1,0,2,452,0,1,0,0,0,0
1250394,488160,1,0,1,243,0,1,0,0,0,0
1250395,488160,1,0,1,68,0,1,0,0,0,0
1250396,488160,1,0,1,52,0,1,0,0,0,0
1250398,488160,1,0,1,102,0,1,0,0,0,0
1250399,488160,1,0,1,102,0,1,0,0,0,0
1250400,488160,1,0,1,54,0,1,0,0,0,0
1250401,488160,1,0,1,55,0,1,0,0,0,0
1250402,488160,1,0,1,36,0,1,0,0,0,0
1250403,488160,1,0,1,45,0,1,0,0,0,0
1250404,488160,1,0,1,203,0,1,0,0,0,0
1250405,488160,1,0,1,243,0,1,0,0,0,0
1250406,488160,1,0,1,238,0,1,0,0,0,0
1250407,488160,1,0,2,480,0,1,0,0,0,0
1250410,488160,1,0,1,238,0,1,0,0,0,0
1250412,488160,1,0,1,179,0,1,0,0,0,0
1250413,488160,1,0,1,45,0,1,0,0,0,0
1250414,488160,1,0,2,307,0,1,0,0,0,0
1250415,488160,1,0,1,66,0,1,0,0,0,0
1250416,488160,1,0,1,111,0,1,0,0,0,0
1250417,488160,1,0,1,123,0,1,0,0,0,0
1250421,488160,1,0,1,295,0,1,0,0,0,0
1250422,488160,1,0,1,235,0,1,0,0,0,0
1250425,488160,1,0,1,239,0,1,0,0,0,0
1250431,488160,1,0,2,184,0,1,0,0,0,0
1250432,488160,1,0,3,476,0,1,0,0,0,0
1250433,488160,1,0,2,440,0,1,0,0,0,0
1250434,488160,1,0,2,440,0,1,0,0,0,0
1250435,488160,1,0,2,440,0,1,0,0,0,0
1250436,488160,1,0,2,440,0,1,0,0,0,0
1250437,488160,1,0,2,407,0,1,0,0,0,0
1250438,488160,1,0,1,86,0,0,0,0,0,0
1250440,488160,1,0,1,149,0,0,0,0,0,0
1250442,488160,1,0,3,780,0,1,0,1,0,0
1250443,488160,1,0,1,215,0,1,0,0,0,0
1250516,488160,1,0,2,231,0,1,0,0,0,0
1250517,488160,1,0,2,243,0,1,0,0,0,0
1250518,488160,1,0,2,244,0,1,0,0,0,0
1250519,488160,1,0,2,248,0,1,0,0,0,0
1250520,488160,1,0,1,238,0,1,0,0,0,0
1250522,488160,1,0,2,244,0,1,0,0,0,0
1250523,488160,1,0,2,268,0,1,0,0,0,0
